学号,薪资大小,地区水平A,地区水平B,地区水平C,地区水平D,地区水平E,地区水平F,相对高,相对中,相对低
21992560,0,0,0,0,0,0,0,0,0,0
21993210,0,0,0,0,0,0,0,0,0,0
21997799,0,0,0,0,0,0,0,0,0,0
21998279,0,0,0,0,0,0,0,0,0,0
21999123,0,0,0,0,0,0,0,0,0,0
21999137,0,0,0,0,0,0,0,0,0,0
22002733,0,0,0,0,0,0,0,0,0,0
22008223,0,0,0,0,0,0,0,0,0,0
22027262,0,0,0,0,0,0,0,0,0,0
22032194,0,0,0,0,0,0,0,0,0,0
22072977,0,0,0,0,0,0,0,0,0,0
22073286,0.990654206,1,0,0,0,0,0,1,0,0
22081137,0,0,0,0,0,0,0,0,0,0
22089532,0,0,0,0,0,0,0,0,0,0
22101823,0,0,0,0,0,0,0,0,0,0
22106493,0.86728972,1,0,0,0,0,0,1,0,0
22110801,0,0,0,0,0,0,0,0,0,0
22111399,0.174454829,0,0,1,0,0,0,0,0,1
22111630,0,0,0,0,0,0,0,0,0,0
22117477,0.386292835,0,1,0,0,0,0,0,1,0
22119827,0,0,0,0,0,0,0,0,0,0
22119891,0.373831776,0,0,0,1,0,0,0,1,0
22122588,0.386292835,0,0,1,0,0,0,0,1,0
22123922,0,0,0,0,0,0,0,0,0,0
22124910,0,0,0,0,0,0,0,0,0,0
22126283,0,0,0,0,0,0,0,0,0,0
22132943,0,0,0,0,0,0,0,0,0,0
22133212,0,0,0,0,0,0,0,0,0,0
22138109,0,0,0,0,0,0,0,0,0,0
22139088,0,0,0,0,0,0,0,0,0,0
22139794,0,0,0,0,0,0,0,0,0,0
22143296,0,0,0,0,0,0,0,0,0,0
22149479,0,0,0,0,0,0,0,0,0,0
22149663,0,0,0,0,0,0,0,0,0,0
22162022,0.598130841,1,0,0,0,0,0,0,1,0
22163819,0,0,0,0,0,0,0,0,0,0
22177147,0.635514019,1,0,0,0,0,0,0,1,0
22179028,0.299065421,1,0,0,0,0,0,0,1,0
22184303,0,0,0,0,0,0,0,0,0,0
22199414,0,0,0,0,0,0,0,0,0,0
22217249,0,0,0,0,0,0,0,0,0,0
22219222,0.807476636,1,0,0,0,0,0,1,0,0
22221393,0,0,0,0,0,0,0,0,0,0
22222203,0.735202492,0,1,0,0,0,0,1,0,0
22222322,0,0,0,0,0,0,0,0,0,0
22226939,0,0,0,0,0,0,0,0,0,0
22229290,0,0,0,0,0,0,0,0,0,0
22231394,0,0,0,0,0,0,0,0,0,0
22233892,0,0,0,0,0,0,0,0,0,0
22238067,0,0,0,0,0,0,0,0,0,0
22241449,0.822429907,1,0,0,0,0,0,1,0,0
22242314,0,0,0,0,0,0,0,0,0,0
22242490,0,0,0,0,0,0,0,0,0,0
22246229,0,0,0,0,0,0,0,0,0,0
22246262,0,0,0,0,0,0,0,0,0,0
22259802,0,0,0,0,0,0,0,0,0,0
22261992,0.386292835,1,0,0,0,0,0,0,1,0
22262912,0,0,0,0,0,0,0,0,0,0
22262991,0,0,0,0,0,0,0,0,0,0
22263631,0,0,0,0,0,0,0,0,0,0
22264215,0,0,0,0,0,0,0,0,0,0
22269189,0,0,0,0,0,0,0,0,0,0
22272721,0,0,0,0,0,0,0,0,0,0
22274124,0,0,0,0,0,0,0,0,0,0
22274399,0,0,0,0,0,0,0,0,0,0
22284176,0,0,0,0,0,0,0,0,0,0
22284379,0,0,0,0,0,0,0,0,0,0
22287296,0,0,0,0,0,0,0,0,0,0
22291125,0,0,0,0,0,0,0,0,0,0
22291224,0,0,0,0,0,0,0,0,0,0
22292229,0,0,0,0,0,0,0,0,0,0
22292302,0,0,0,0,0,0,0,0,0,0
22292427,0,0,0,0,0,0,0,0,0,0
22292936,0,0,0,0,0,0,0,0,0,0
22293694,0,0,0,0,0,0,0,0,0,0
22297796,0.386292835,0,0,1,0,0,0,0,1,0
22301126,0.386292835,1,0,0,0,0,0,0,1,0
22301231,0.448598131,1,0,0,0,0,0,0,1,0
22301496,0.635514019,0,1,0,0,0,0,0,1,0
22307338,0,0,0,0,0,0,0,0,0,0
22312012,0.635514019,1,0,0,0,0,0,0,1,0
22317777,0,0,0,0,0,0,0,0,0,0
22321733,0,0,0,0,0,0,0,0,0,0
22323444,0.386292835,1,0,0,0,0,0,0,1,0
22324214,0,0,0,0,0,0,0,0,0,0
22324322,0.323987539,1,0,0,0,0,0,0,1,0
22324638,0.598130841,1,0,0,0,0,0,0,1,0
22326303,0,0,0,0,0,0,0,0,0,0
22330468,0,0,0,0,0,0,0,0,0,0
22332264,0,0,0,0,0,0,0,0,0,0
22341193,0,0,0,0,0,0,0,0,0,0
22343302,0,0,0,0,0,0,0,0,0,0
22362803,0,0,0,0,0,0,0,0,0,0
22366322,0,0,0,0,0,0,0,0,0,0
22368983,0,0,0,0,0,0,0,0,0,0
22371923,0.822429907,1,0,0,0,0,0,1,0,0
22372489,0,0,0,0,0,0,0,0,0,0
22377439,0,0,0,0,0,0,0,0,0,0
22383843,0,0,0,0,0,0,0,0,0,0
22387592,0.386292835,0,0,1,0,0,0,0,1,0
22389393,0.498442367,1,0,0,0,0,0,0,1,0
22389692,0,0,0,0,0,0,0,0,0,0
22391179,0.14953271,0,1,0,0,0,0,0,0,1
22393031,0,0,0,0,0,0,0,0,0,0
22393093,0.256341789,1,0,0,0,0,0,0,0,1
22393313,0.598130841,1,0,0,0,0,0,0,1,0
22399227,0,0,0,0,0,0,0,0,0,0
22399296,0.889719626,1,0,0,0,0,0,1,0,0
22416920,0.735202492,1,0,0,0,0,0,0,1,0
22417626,0.598130841,1,0,0,0,0,0,0,1,0
22421032,0,0,0,0,0,0,0,0,0,0
22423830,0,0,0,0,0,0,0,0,0,0
22429199,0,0,0,0,0,0,0,0,0,0
22432288,0,0,0,0,0,0,0,0,0,0
22436302,0,0,0,0,0,0,0,0,0,0
22438079,0.234979973,0,0,0,0,1,0,0,0,1
22476784,0.386292835,1,0,0,0,0,0,0,1,0
22478248,0,0,0,0,0,0,0,0,0,0
22478942,0.386292835,1,0,0,0,0,0,0,1,0
22479298,0,0,0,0,0,0,0,0,0,0
22480910,0,0,0,0,0,0,0,0,0,0
22481999,0.245660881,0,1,0,0,0,0,0,0,1
22482218,0,0,0,0,0,0,0,0,0,0
22482799,0,0,0,0,0,0,0,0,0,0
22483294,0.256341789,1,0,0,0,0,0,0,0,1
22493817,0.112149533,1,0,0,0,0,0,0,0,1
22498273,0,0,0,0,0,0,0,0,0,0
22499619,0,0,0,0,0,0,0,0,0,0
22582822,0.386292835,1,0,0,0,0,0,0,1,0
22606621,0,0,0,0,0,0,0,0,0,0
22621923,0,0,0,0,0,0,0,0,0,0
22622924,0,0,0,0,0,0,0,0,0,0
22622988,0,0,0,0,0,0,0,0,0,0
22623827,0.323987539,1,0,0,0,0,0,0,1,0
22632994,0,0,0,0,0,0,0,0,0,0
22642713,0.635514019,1,0,0,0,0,0,0,1,0
22648032,0,0,0,0,0,0,0,0,0,0
22663891,0,0,0,0,0,0,0,0,0,0
22672837,0,0,0,0,0,0,0,0,0,0
22678709,0,0,0,0,0,0,0,0,0,0
22679223,0,0,0,0,0,0,0,0,0,0
22684768,0,0,0,0,0,0,0,0,0,0
22692191,0,0,0,0,0,0,0,0,0,0
22698873,0.323987539,0,0,1,0,0,0,0,1,0
22699357,0,0,0,0,0,0,0,0,0,0
22704263,0.598130841,1,0,0,0,0,0,0,1,0
22712527,0.971962617,1,0,0,0,0,0,1,0,0
22714744,0.256341789,1,0,0,0,0,0,0,0,1
22721272,0,0,0,0,0,0,0,0,0,0
22721362,0.598130841,1,0,0,0,0,0,0,1,0
22722332,0,0,0,0,0,0,0,0,0,0
22722889,0,0,0,0,0,0,0,0,0,0
22722973,0,0,0,0,0,0,0,0,0,0
22724425,0,0,0,0,0,0,0,0,0,0
22724962,0,0,0,0,0,0,0,0,0,0
22733209,0.666666667,1,0,0,0,0,0,0,1,0
22733930,0,0,0,0,0,0,0,0,0,0
22734391,0,0,0,0,0,0,0,0,0,0
22736979,0.735202492,1,0,0,0,0,0,0,1,0
22782674,0,0,0,0,0,0,0,0,0,0
22783226,0.498442367,1,0,0,0,0,0,0,1,0
22783390,0,0,0,0,0,0,0,0,0,0
22797723,0,0,0,0,0,0,0,0,0,0
22803433,0,0,0,0,0,0,0,0,0,0
22807272,0,0,0,0,0,0,0,0,0,0
22812004,0,0,0,0,0,0,0,0,0,0
22813133,0,0,0,0,0,0,0,0,0,0
22819279,0,0,0,0,0,0,0,0,0,0
22822940,0.735202492,1,0,0,0,0,0,0,1,0
22832382,0.174454829,1,0,0,0,0,0,0,0,1
22842023,0,0,0,0,0,0,0,0,0,0
22842139,0.598130841,1,0,0,0,0,0,0,1,0
22849336,0,0,0,0,0,0,0,0,0,0
22862362,0,0,0,0,0,0,0,0,0,0
22862808,0.498442367,1,0,0,0,0,0,0,1,0
22871192,0,0,0,0,0,0,0,0,0,0
22874123,0.598130841,0,1,0,0,0,0,0,1,0
22874932,0.256341789,0,0,1,0,0,0,0,0,1
22880196,0,0,0,0,0,0,0,0,0,0
22892204,0,0,0,0,0,0,0,0,0,0
22910921,0,0,0,0,0,0,0,0,0,0
22912912,0,0,0,0,0,0,0,0,0,0
22912923,0.598130841,1,0,0,0,0,0,0,1,0
22917813,0,0,0,0,0,0,0,0,0,0
22919261,0.722741433,1,0,0,0,0,0,0,1,0
22919983,0,0,0,0,0,0,0,0,0,0
22923562,0.386292835,1,0,0,0,0,0,0,1,0
22926833,0.598130841,1,0,0,0,0,0,0,1,0
22928833,0,0,0,0,0,0,0,0,0,0
22931169,0,0,0,0,0,0,0,0,0,0
22932093,0,0,0,0,0,0,0,0,0,0
22932914,0,0,0,0,0,0,0,0,0,0
22933225,0,0,0,0,0,0,0,0,0,0
22933944,0.174454829,0,0,1,0,0,0,0,0,1
22940234,0.743509865,1,0,0,0,0,0,0,1,0
22942966,0,0,0,0,0,0,0,0,0,0
22960334,0,0,0,0,0,0,0,0,0,0
22961761,0,0,0,0,0,0,0,0,0,0
22962874,0.256341789,1,0,0,0,0,0,0,0,1
22963092,0,0,0,0,0,0,0,0,0,0
22971114,0.77258567,1,0,0,0,0,0,1,0,0
22972207,0,0,0,0,0,0,0,0,0,0
22972901,0.386292835,1,0,0,0,0,0,0,1,0
22975371,0,0,0,0,0,0,0,0,0,0
22981043,0.666666667,0,0,1,0,0,0,0,1,0
22981222,0,0,0,0,0,0,0,0,0,0
22981292,0,0,0,0,0,0,0,0,0,0
22981779,0,0,0,0,0,0,0,0,0,0
22987421,0,0,0,0,0,0,0,0,0,0
22988296,0,0,0,0,0,0,0,0,0,0
22992137,0,0,0,0,0,0,0,0,0,0
22997291,0,0,0,0,0,0,0,0,0,0
22999378,0,0,0,0,0,0,0,0,0,0
23013263,0,0,0,0,0,0,0,0,0,0
23023216,0,0,0,0,0,0,0,0,0,0
23031418,0.598130841,1,0,0,0,0,0,0,1,0
23042008,0.498442367,0,1,0,0,0,0,0,1,0
23069847,0,0,0,0,0,0,0,0,0,0
23072613,0.386292835,1,0,0,0,0,0,0,1,0
23072693,0,0,0,0,0,0,0,0,0,0
23096207,0.735202492,1,0,0,0,0,0,0,1,0
23106424,0,0,0,0,0,0,0,0,0,0
23107937,0.256341789,0,0,1,0,0,0,0,0,1
23112224,0,0,0,0,0,0,0,0,0,0
23117964,0,0,0,0,0,0,0,0,0,0
23119292,0.386292835,1,0,0,0,0,0,0,1,0
23120332,0,0,0,0,0,0,0,0,0,0
23121389,0,0,0,0,0,0,0,0,0,0
23122113,0,0,0,0,0,0,0,0,0,0
23122142,0,0,0,0,0,0,0,0,0,0
23122916,0,0,0,0,0,0,0,0,0,0
23123242,0.256341789,1,0,0,0,0,0,0,0,1
23136348,0.256341789,1,0,0,0,0,0,0,0,1
23147624,0.448598131,1,0,0,0,0,0,0,1,0
23161199,0,0,0,0,0,0,0,0,0,0
23169239,0,0,0,0,0,0,0,0,0,0
23173962,0.635514019,1,0,0,0,0,0,0,1,0
23182212,0,0,0,0,0,0,0,0,0,0
23189128,0,0,0,0,0,0,0,0,0,0
23191033,0,0,0,0,0,0,0,0,0,0
23193411,0,0,0,0,0,0,0,0,0,0
23196014,0,0,0,0,0,0,0,0,0,0
23208224,0,0,0,0,0,0,0,0,0,0
23212682,0,0,0,0,0,0,0,0,0,0
23212859,0,0,0,0,0,0,0,0,0,0
23213186,0.473520249,1,0,0,0,0,0,0,1,0
23216973,0,0,0,0,0,0,0,0,0,0
23218761,0.822429907,0,1,0,0,0,0,1,0,0
23222611,0,0,0,0,0,0,0,0,0,0
23226243,0,0,0,0,0,0,0,0,0,0
23231227,0.256341789,0,1,0,0,0,0,0,0,1
23231469,0,0,0,0,0,0,0,0,0,0
23232186,0,0,0,0,0,0,0,0,0,0
23233728,0,0,0,0,0,0,0,0,0,0
23234216,0.498442367,1,0,0,0,0,0,0,1,0
23236721,0,0,0,0,0,0,0,0,0,0
23237969,0.598130841,1,0,0,0,0,0,0,1,0
23239923,0.666666667,1,0,0,0,0,0,0,1,0
23261386,0.735202492,0,0,1,0,0,0,1,0,0
23269214,0.598130841,1,0,0,0,0,0,0,1,0
23270299,0,0,0,0,0,0,0,0,0,0
23272973,0,0,0,0,0,0,0,0,0,0
23273917,0,0,0,0,0,0,0,0,0,0
23281292,0.256341789,1,0,0,0,0,0,0,0,1
23283282,0.710280374,1,0,0,0,0,0,0,1,0
23297219,0,0,0,0,0,0,0,0,0,0
23314042,0,0,0,0,0,0,0,0,0,0
23322059,0,0,0,0,0,0,0,0,0,0
23323917,0,0,0,0,0,0,0,0,0,0
23334176,0,0,0,0,0,0,0,0,0,0
23348117,0.256341789,0,1,0,0,0,0,0,0,1
23363721,0,0,0,0,0,0,0,0,0,0
23368822,0.735202492,0,1,0,0,0,0,1,0,0
23369273,0,0,0,0,0,0,0,0,0,0
23369888,0.386292835,1,0,0,0,0,0,0,1,0
23373322,0,0,0,0,0,0,0,0,0,0
23378314,0,0,0,0,0,0,0,0,0,0
23384869,0.256341789,0,0,0,1,0,0,0,1,0
23393184,0,0,0,0,0,0,0,0,0,0
23393189,0,0,0,0,0,0,0,0,0,0
23398717,0,0,0,0,0,0,0,0,0,0
23421104,0,0,0,0,0,0,0,0,0,0
23422621,0.598130841,1,0,0,0,0,0,0,1,0
23423115,0.598130841,1,0,0,0,0,0,0,1,0
23429149,0.635514019,1,0,0,0,0,0,0,1,0
23429231,0,0,0,0,0,0,0,0,0,0
23435947,0.386292835,0,1,0,0,0,0,0,1,0
23442272,0.822429907,1,0,0,0,0,0,1,0,0
23472219,0,0,0,0,0,0,0,0,0,0
23484799,0,0,0,0,0,0,0,0,0,0
23492239,0,0,0,0,0,0,0,0,0,0
23494292,0.598130841,1,0,0,0,0,0,0,1,0
23496631,0.256341789,1,0,0,0,0,0,0,0,1
23529122,0,0,0,0,0,0,0,0,0,0
23582292,0,0,0,0,0,0,0,0,0,0
23612724,0,0,0,0,0,0,0,0,0,0
23614229,0,0,0,0,0,0,0,0,0,0
23622669,0,0,0,0,0,0,0,0,0,0
23624602,0,0,0,0,0,0,0,0,0,0
23639368,0.256341789,1,0,0,0,0,0,0,0,1
23640629,0.386292835,1,0,0,0,0,0,0,1,0
23642293,0,0,0,0,0,0,0,0,0,0
23656194,0,0,0,0,0,0,0,0,0,0
23660222,0.635514019,1,0,0,0,0,0,0,1,0
23679671,0.735202492,1,0,0,0,0,0,0,1,0
23698933,0,0,0,0,0,0,0,0,0,0
23702626,0.747663551,1,0,0,0,0,0,0,1,0
23712296,0,0,0,0,0,0,0,0,0,0
23713037,0,0,0,0,0,0,0,0,0,0
23719129,0.386292835,1,0,0,0,0,0,0,1,0
23722359,0,0,0,0,0,0,0,0,0,0
23738214,0,0,0,0,0,0,0,0,0,0
23762388,0,0,0,0,0,0,0,0,0,0
23826230,0,0,0,0,0,0,0,0,0,0
23828696,0,0,0,0,0,0,0,0,0,0
23846995,0,0,0,0,0,0,0,0,0,0
23874426,0.256341789,0,0,0,0,1,0,0,0,1
23882423,0.386292835,0,1,0,0,0,0,0,1,0
23893522,0,0,0,0,0,0,0,0,0,0
23910031,0,0,0,0,0,0,0,0,0,0
23912991,0,0,0,0,0,0,0,0,0,0
23920970,0,0,0,0,0,0,0,0,0,0
23921422,0.660436137,1,0,0,0,0,0,0,1,0
23921493,0,0,0,0,0,0,0,0,0,0
23922029,0,0,0,0,0,0,0,0,0,0
23922122,0.666666667,1,0,0,0,0,0,0,1,0
23922919,0.598130841,1,0,0,0,0,0,0,1,0
23924072,0,0,0,0,0,0,0,0,0,0
23927179,0,0,0,0,0,0,0,0,0,0
23932436,0.735202492,1,0,0,0,0,0,0,1,0
23932614,0,0,0,0,0,0,0,0,0,0
23933692,0,0,0,0,0,0,0,0,0,0
23934223,0.77258567,1,0,0,0,0,0,1,0,0
23936323,0,0,0,0,0,0,0,0,0,0
23939163,0,0,0,0,0,0,0,0,0,0
23942262,0.792523364,1,0,0,0,0,0,1,0,0
23942823,0,0,0,0,0,0,0,0,0,0
23944212,0,0,0,0,0,0,0,0,0,0
23956929,0,0,0,0,0,0,0,0,0,0
23964411,0,0,0,0,0,0,0,0,0,0
23969341,0,0,0,0,0,0,0,0,0,0
23969999,0,0,0,0,0,0,0,0,0,0
23976222,0,0,0,0,0,0,0,0,0,0
23981132,0,0,0,0,0,0,0,0,0,0
23992044,0,0,0,0,0,0,0,0,0,0
23992342,0,0,0,0,0,0,0,0,0,0
23993957,0,0,0,0,0,0,0,0,0,0
23998576,0.174454829,1,0,0,0,0,0,0,0,1
24028427,0,0,0,0,0,0,0,0,0,0
24111791,0.882242991,1,0,0,0,0,0,1,0,0
24114298,0,0,0,0,0,0,0,0,0,0
24120120,0,0,0,0,0,0,0,0,0,0
24122322,0.666666667,1,0,0,0,0,0,0,1,0
24129127,0.386292835,1,0,0,0,0,0,0,1,0
24129394,0,0,0,0,0,0,0,0,0,0
24142212,0,0,0,0,0,0,0,0,0,0
24170793,0,0,0,0,0,0,0,0,0,0
24172866,0.174454829,1,0,0,0,0,0,0,0,1
24182389,0,0,0,0,0,0,0,0,0,0
24192891,0,0,0,0,0,0,0,0,0,0
24194221,0,0,0,0,0,0,0,0,0,0
24210642,0,0,0,0,0,0,0,0,0,0
24211932,0.386292835,1,0,0,0,0,0,0,1,0
24219922,0,0,0,0,0,0,0,0,0,0
24224224,0.256341789,1,0,0,0,0,0,0,0,1
24226163,0.735202492,1,0,0,0,0,0,0,1,0
24229024,0,0,0,0,0,0,0,0,0,0
24239332,0,0,0,0,0,0,0,0,0,0
24261976,0,0,0,0,0,0,0,0,0,0
24266821,0.735202492,1,0,0,0,0,0,0,1,0
24268183,0.77258567,1,0,0,0,0,0,1,0,0
24271321,0,0,0,0,0,0,0,0,0,0
24272289,0,0,0,0,0,0,0,0,0,0
24279223,0.174454829,1,0,0,0,0,0,0,0,1
24282191,0,0,0,0,0,0,0,0,0,0
24282284,0,0,0,0,0,0,0,0,0,0
24282987,0,0,0,0,0,0,0,0,0,0
24287011,0,0,0,0,0,0,0,0,0,0
24290378,0,0,0,0,0,0,0,0,0,0
24291925,0,0,0,0,0,0,0,0,0,0
24293243,0,0,0,0,0,0,0,0,0,0
24314962,0.386292835,1,0,0,0,0,0,0,1,0
24329176,0.86728972,1,0,0,0,0,0,1,0,0
24332823,0,0,0,0,0,0,0,0,0,0
24333103,0,0,0,0,0,0,0,0,0,0
24337983,0,0,0,0,0,0,0,0,0,0
24357498,0,0,0,0,0,0,0,0,0,0
24364314,0.822429907,1,0,0,0,0,0,1,0,0
24420089,0,0,0,0,0,0,0,0,0,0
24431263,0,0,0,0,0,0,0,0,0,0
24461101,0,0,0,0,0,0,0,0,0,0
24469378,0.174454829,0,0,0,0,1,0,0,0,1
24489169,0.710280374,1,0,0,0,0,0,0,1,0
24489210,0.323987539,0,0,1,0,0,0,0,1,0
24498939,0.620560748,1,0,0,0,0,0,0,1,0
24523819,0.386292835,1,0,0,0,0,0,0,1,0
24582332,0,0,0,0,0,0,0,0,0,0
24612297,0,0,0,0,0,0,0,0,0,0
24614721,0,0,0,0,0,0,0,0,0,0
24624224,0,0,0,0,0,0,0,0,0,0
24626412,0,0,0,0,0,0,0,0,0,0
24627113,0,0,0,0,0,0,0,0,0,0
24627789,0,0,0,0,0,0,0,0,0,0
24646042,0,0,0,0,0,0,0,0,0,0
24662222,0,0,0,0,0,0,0,0,0,0
24687640,0,0,0,0,0,0,0,0,0,0
24689123,0,0,0,0,0,0,0,0,0,0
24694241,0,0,0,0,0,0,0,0,0,0
24718094,0,0,0,0,0,0,0,0,0,0
24718698,0,0,0,0,0,0,0,0,0,0
24730729,0,0,0,0,0,0,0,0,0,0
24733682,0.386292835,0,0,0,1,0,0,0,1,0
24734593,0,0,0,0,0,0,0,0,0,0
24783972,0.822429907,1,0,0,0,0,0,1,0,0
24791396,0,0,0,0,0,0,0,0,0,0
24792779,0,0,0,0,0,0,0,0,0,0
24792821,0,0,0,0,0,0,0,0,0,0
24801022,0,0,0,0,0,0,0,0,0,0
24807874,0,0,0,0,0,0,0,0,0,0
24821301,0,0,0,0,0,0,0,0,0,0
24832397,0.386292835,1,0,0,0,0,0,0,1,0
24842892,0.735202492,0,0,1,0,0,0,1,0,0
24861269,0,0,0,0,0,0,0,0,0,0
24888692,0,0,0,0,0,0,0,0,0,0
24891318,0,0,0,0,0,0,0,0,0,0
24922807,0.386292835,1,0,0,0,0,0,0,1,0
24931684,0,0,0,0,0,0,0,0,0,0
24932491,0,0,0,0,0,0,0,0,0,0
24939322,0,0,0,0,0,0,0,0,0,0
24947959,0.386292835,1,0,0,0,0,0,0,1,0
24947982,0.666666667,0,1,0,0,0,0,1,0,0
24949861,0,0,0,0,0,0,0,0,0,0
24952366,0,0,0,0,0,0,0,0,0,0
24977282,0,0,0,0,0,0,0,0,0,0
24982667,0.598130841,1,0,0,0,0,0,0,1,0
24992999,0,0,0,0,0,0,0,0,0,0
24998169,0,0,0,0,0,0,0,0,0,0
25039893,0,0,0,0,0,0,0,0,0,0
25062739,0.498442367,1,0,0,0,0,0,0,1,0
25136974,0,0,0,0,0,0,0,0,0,0
25182968,0.323987539,0,0,0,0,1,0,0,1,0
25282109,0,0,0,0,0,0,0,0,0,0
25292846,0,0,0,0,0,0,0,0,0,0
25381839,0,0,0,0,0,0,0,0,0,0
25392999,0,0,0,0,0,0,0,0,0,0
25421171,0,0,0,0,0,0,0,0,0,0
25613927,0,0,0,0,0,0,0,0,0,0
25799772,0,0,0,0,0,0,0,0,0,0
25932818,0,0,0,0,0,0,0,0,0,0
25971937,0,0,0,0,0,0,0,0,0,0
25998721,0.256341789,1,0,0,0,0,0,0,0,1
26014432,0,0,0,0,0,0,0,0,0,0
26073968,0,0,0,0,0,0,0,0,0,0
26092039,0,0,0,0,0,0,0,0,0,0
26092301,0.735202492,1,0,0,0,0,0,0,1,0
26146582,0.831775701,1,0,0,0,0,0,1,0,0
26149279,0,0,0,0,0,0,0,0,0,0
26171717,0,0,0,0,0,0,0,0,0,0
26183339,0,0,0,0,0,0,0,0,0,0
26191119,0,0,0,0,0,0,0,0,0,0
26199322,0.735202492,1,0,0,0,0,0,0,1,0
26213919,0,0,0,0,0,0,0,0,0,0
26217219,0.598130841,1,0,0,0,0,0,0,1,0
26219759,0.336448598,0,1,0,0,0,0,0,1,0
26222348,0.386292835,0,0,0,0,1,0,0,1,0
26236790,0,0,0,0,0,0,0,0,0,0
26241932,0,0,0,0,0,0,0,0,0,0
26279932,0,0,0,0,0,0,0,0,0,0
26293842,0.598130841,1,0,0,0,0,0,0,1,0
26295389,0,0,0,0,0,0,0,0,0,0
26299641,0,0,0,0,0,0,0,0,0,0
26306611,0,0,0,0,0,0,0,0,0,0
26318492,0,0,0,0,0,0,0,0,0,0
26320119,0.635514019,1,0,0,0,0,0,0,1,0
26323124,0,0,0,0,0,0,0,0,0,0
26326062,0,0,0,0,0,0,0,0,0,0
26329024,0,0,0,0,0,0,0,0,0,0
26337214,0,0,0,0,0,0,0,0,0,0
26340296,0.386292835,0,0,0,0,1,0,0,1,0
26361227,0,0,0,0,0,0,0,0,0,0
26362142,0.386292835,0,0,0,1,0,0,0,1,0
26364033,0.735202492,1,0,0,0,0,0,0,1,0
26370346,0,0,0,0,0,0,0,0,0,0
26372896,0,0,0,0,0,0,0,0,0,0
26380163,0.735202492,1,0,0,0,0,0,0,1,0
26427733,0,0,0,0,0,0,0,0,0,0
26462823,0,0,0,0,0,0,0,0,0,0
26600624,0.256341789,0,0,1,0,0,0,0,0,1
26602406,0.386292835,0,1,0,0,0,0,0,1,0
26606142,0.598130841,1,0,0,0,0,0,0,1,0
26613991,0.256341789,0,1,0,0,0,0,0,0,1
26622992,0,0,0,0,0,0,0,0,0,0
26629401,0,0,0,0,0,0,0,0,0,0
26648087,0,0,0,0,0,0,0,0,0,0
26651991,0,0,0,0,0,0,0,0,0,0
26691249,0.660436137,0,0,0,0,1,0,1,0,0
26708962,0,0,0,0,0,0,0,0,0,0
26712049,0.666666667,1,0,0,0,0,0,0,1,0
26722697,0.386292835,0,1,0,0,0,0,0,1,0
26722727,0.386292835,0,1,0,0,0,0,0,1,0
26730967,0,0,0,0,0,0,0,0,0,0
26764612,0,0,0,0,0,0,0,0,0,0
26791216,0.323987539,1,0,0,0,0,0,0,1,0
26792103,0.323987539,1,0,0,0,0,0,0,1,0
26804887,0,0,0,0,0,0,0,0,0,0
26820928,0.735202492,1,0,0,0,0,0,0,1,0
26869329,0.598130841,1,0,0,0,0,0,0,1,0
26891299,0.256341789,1,0,0,0,0,0,0,0,1
26900332,0,0,0,0,0,0,0,0,0,0
26903919,0,0,0,0,0,0,0,0,0,0
26912496,0,0,0,0,0,0,0,0,0,0
26925013,0,0,0,0,0,0,0,0,0,0
26926939,0.785046729,1,0,0,0,0,0,1,0,0
26928236,0,0,0,0,0,0,0,0,0,0
26939791,0,0,0,0,0,0,0,0,0,0
26939895,0.386292835,1,0,0,0,0,0,0,1,0
26979729,0,0,0,0,0,0,0,0,0,0
26998252,0,0,0,0,0,0,0,0,0,0
26999619,0,0,0,0,0,0,0,0,0,0
27022384,0,0,0,0,0,0,0,0,0,0
27026161,0,0,0,0,0,0,0,0,0,0
27031481,0,0,0,0,0,0,0,0,0,0
27041012,0,0,0,0,0,0,0,0,0,0
27041433,0.174454829,1,0,0,0,0,0,0,0,1
27064006,0.256341789,1,0,0,0,0,0,0,0,1
27092241,0.386292835,0,1,0,0,0,0,0,1,0
27099642,0,0,0,0,0,0,0,0,0,0
27112219,0,0,0,0,0,0,0,0,0,0
27119612,0.598130841,0,0,0,1,0,0,1,0,0
27120209,0.598130841,1,0,0,0,0,0,0,1,0
27128217,0.889719626,1,0,0,0,0,0,1,0,0
27138011,0,0,0,0,0,0,0,0,0,0
27144773,0,0,0,0,0,0,0,0,0,0
27166024,0.598130841,1,0,0,0,0,0,0,1,0
27168423,0.498442367,1,0,0,0,0,0,0,1,0
27169273,0,0,0,0,0,0,0,0,0,0
27182642,0,0,0,0,0,0,0,0,0,0
27182782,0.386292835,1,0,0,0,0,0,0,1,0
27197187,0,0,0,0,0,0,0,0,0,0
27199732,0,0,0,0,0,0,0,0,0,0
27199811,0,0,0,0,0,0,0,0,0,0
27211293,0.323987539,0,0,1,0,0,0,0,1,0
27223026,0,0,0,0,0,0,0,0,0,0
27225719,0,0,0,0,0,0,0,0,0,0
27227298,0,0,0,0,0,0,0,0,0,0
27228980,0,0,0,0,0,0,0,0,0,0
27234312,0.598130841,1,0,0,0,0,0,0,1,0
27236289,0,0,0,0,0,0,0,0,0,0
27269638,0.666666667,1,0,0,0,0,0,0,1,0
27278912,0,0,0,0,0,0,0,0,0,0
27278922,0.448598131,1,0,0,0,0,0,0,1,0
