学号,单次消费平均值
33741203,3.7219991954948077
1894992,4.879475319295862
49113228,4.120308935361271
49972367,3.615257601351358
21233991,4.008792636708217
2239320,3.425065535852037
2382674,4.277773338176576
63971239,3.8984933171324743
26462823,4.279500589854535
27292844,1.4412851405622702
72030129,3.99297052913594
25799772,2.514572065793169
23936323,3.3640861553785033
63740148,3.9992910447761445
23921422,5.652090719499481
64921797,3.1314498006524447
28228232,3.981273388773439
7692719,2.4881716095595054
1013912,3.8621601073345864
89769332,3.33720193178393
35679232,3.3172379725086425
84844791,3.8503470437018006
21624794,4.450559275305266
71721968,3.601241379310352
35894744,3.0129823392203394
32462267,4.263192848020459
87347799,3.1816286243060627
26804887,4.340298401421
23107937,4.4413076923077455
32128239,5.503723684210592
78253982,4.3560648489315215
19312961,4.52103561046514
38240243,4.625449735449764
92423133,3.4418161050828653
52932769,3.6012998338870923
49741632,3.9971863468635047
38290649,2.7671635311143112
94161612,3.0898451327433603
99281012,2.63372672309554
93326039,3.583311475409828
71273843,4.4891487804878
91139172,5.569400731930513
95912683,3.8796419437340472
11096221,4.3906054279749815
13662287,3.461462511570592
22797723,5.012436708860814
39327913,4.195933970460502
23942823,3.255015105740176
4820628,4.404166277440467
26925013,3.637881773399048
22106493,3.5375013728721116
71973431,3.1398792635074484
29932812,4.502559652928431
53939382,2.6094283507145746
94742962,3.270551996057227
41269103,3.5415189486552965
76629891,2.4855349099099686
24272289,3.602702839756624
82193912,3.2018598884067133
38436783,3.0322978624535906
73272280,3.958760041914129
36838160,3.4287835857352675
42233413,1.522443991853339
21962321,2.595438596491261
71024173,2.2871545130035953
90371128,4.951210057621816
42999425,3.359550444328303
73293839,2.2821250758956144
82866212,2.6823924200552804
66371841,3.872506345177699
77422287,4.201558056872103
32860112,4.585150631681265
69929791,2.7422271195230485
75296197,4.279691960931658
21324429,4.203797989031112
47930790,2.286732891832297
83493821,4.893764090177176
99693166,3.521873601789706
17222912,4.6800249687890565
97391293,3.4312021036814797
24291925,2.615315291644811
31632391,3.4267171846905558
61782297,4.538858959970063
39054422,4.0292194835681165
63770999,3.577316623663868
92738929,3.20476132686092
87243738,4.0034868421052865
41349689,5.155342915811127
71424461,2.4667370441459116
29126170,3.81848101265827
41211322,3.7942043067226345
92932249,3.664117820324035
34420304,3.6213389513109098
94372579,3.439045981951017
13920338,2.789193277310989
73812612,3.72724852899973
12642930,3.8596298124383135
41262319,4.495141643059518
41029919,4.980929006085215
23363721,2.9500000000000126
23893522,3.903791369920435
89135961,2.4509667541558096
82232140,4.1878212058212405
23222611,3.1293283582090137
2963126,3.9516818558409756
31722873,4.6216187683284815
64292966,3.9382451659978512
94827936,3.6153865131579384
30882495,3.676235584843512
69611922,5.349024390243932
89191153,4.3463745498199415
6029803,4.673807280513946
22622924,3.4057889125800127
43275972,5.683824619184905
19154943,3.3343670295490337
22499619,2.7806235741445042
42732212,3.8379043960734527
91421439,3.46790106586501
33216298,4.103561734525056
93184767,3.9280860668072077
99419111,3.1793589258699377
28244214,3.1125017421602803
46296342,2.5786026731470244
22988296,4.211780766096218
63862722,3.101320361362075
87727409,2.935014359563501
91371272,3.5115580890337124
19276242,3.10585227272732
72626917,2.977911015941009
43233812,3.5400217864924155
73999269,4.733622398414287
23232186,2.2715091066782698
74962126,4.442493927125563
12192841,3.846820570570636
34928111,1.788957692307729
61729036,3.689938971229304
22261992,4.74477130044845
82616039,5.385867805755418
62297514,3.5275255005667296
27112219,4.55849943587817
96979320,3.683252747252766
15233639,1.5659680883707012
39263172,4.305501272264653
67229499,4.444426362896748
81920304,4.193650602409687
28698044,2.75890585241732
69292808,4.700280162675125
97203943,3.3064121542656855
82300224,4.286385646346783
22436302,2.9080810894460645
12179623,4.131032193826778
37836363,3.684124107633213
47791237,3.524183577895751
22429199,3.7485146804836336
23429149,3.1386072308956687
32980192,4.612496565934004
2418492,2.980168813860575
42894278,3.994230438521108
65361918,2.7940332001230006
23494292,3.5293215972521015
99922273,4.466433520290386
33427612,2.748099898751281
76819096,4.222924919392003
99848606,3.426850538481791
62631893,2.9993051616563178
12360624,3.4775226977951434
33282984,3.337243799719224
82666720,4.9111093750000645
72722336,2.6589323607427064
26602406,2.608706964520443
45139049,4.998594420600887
15792983,4.099297848244662
89882292,3.800766879688855
28092332,3.6846418732782324
89269741,3.5148263604047463
32330861,3.4806169124285247
96397228,3.67456115107917
99037382,3.870074313408779
21667299,3.527427635172115
24142212,3.9553293622986017
32146643,3.038888888888923
81269091,6.050039588281849
33241712,2.634472759226717
16243226,3.9989572649573026
39932201,3.642362565445118
93927581,2.355337434750279
25998721,5.501205746536678
60282712,4.0338068181818665
18383820,2.7161356521739175
28095017,2.9163006495515638
80624160,3.259173126615012
31288331,2.9193685897436317
37138107,2.8787519452225903
19393172,4.42863179916324
64746299,4.507715083798913
32012189,4.976191206543972
61229169,3.250866093366176
2304833,4.048127208480587
32372910,3.8120673076922738
72772917,3.8109847365829954
8437622,1.4727974718329888
34432232,3.0631360396654066
97821621,4.781191646191702
37424283,3.3634578207381547
91173761,4.5384700920245695
97291292,4.286480031323446
11327424,4.155498281786974
31832891,4.62998107494327
22287296,1.3341046690610627
63723199,4.081168720782002
72619127,4.545589836660647
81131792,2.4515847395451176
95042391,3.168346975088938
43199252,2.0638792412503992
32260496,3.1765173172073253
63270289,3.0066779814437266
36429360,2.4586224489796087
77302993,3.5574811715481243
91233922,4.398634399308611
74737926,3.9117589893100346
62617292,4.176315463278622
42227283,3.7965253239104806
22293694,2.466078028747484
31438171,3.403138616987723
11292928,2.1589987900786665
32229313,2.3092916252896574
31741429,2.972740774077429
78139183,3.968597560975658
34289714,2.333094293561224
39163010,4.613456924754659
62942271,4.41176442762539
98292214,4.576036007580614
31211294,3.903781196581256
91893062,1.751606304493677
74281792,3.5740070921986464
9997313,3.9965669988926456
84433138,1.5809440000000199
49441711,2.9750421660009034
28169269,3.166334983068584
23639368,2.951626609442099
60591923,5.058030303030332
22672837,2.331826957454412
73236329,3.2988959854015176
69692761,3.776397079472116
59143013,2.7091499085923307
94682272,3.2203030303030498
36329127,2.7312245491565283
16231377,3.4287111729253965
80398204,4.261654228855778
44149291,3.2436507258753475
47193238,4.0004225352113325
10283171,3.7778921348314958
31109244,3.238904538341192
98113181,3.7795285439384703
23882423,4.168204984598194
77046298,3.083950452850336
96993743,3.9200126662444554
99244941,3.3948920187794176
86872321,4.3924841303428295
80782469,4.818218707015161
52286119,2.705746914717289
12698122,4.046371933827742
23031418,4.19676441351892
12713792,4.2611828665569025
23237969,4.467424849699419
32466394,4.413129899216151
86621192,3.5125958702065243
94548723,2.024256837098743
6297933,3.8934087171053045
74633324,3.5141575091575574
32072436,3.6874917382683767
83222491,5.090530183727072
49392433,2.808545765611632
31092382,4.89498306724726
82137829,4.839046849757735
13773219,3.6251996197718883
69330226,3.3048052434456983
3236029,3.5810852713178605
99995294,3.803444444444474
91615349,4.655263405456277
27828192,3.528197452229318
73904384,3.384600000000056
19329717,4.426391752577327
20300616,4.851872909699017
21920942,2.3192061459667555
22119891,4.406414009409331
19121619,4.194628961091127
2911292,3.923424253593829
16986230,5.910239616613447
96112881,1.969022066198615
21992560,4.022691574533047
42778264,3.126287425149759
27428797,6.162692737430217
44622311,4.006347305389245
21296222,4.479444444444453
92330926,3.745532979976506
11068133,1.8554266211604387
48228012,3.1773382430299884
24922807,3.1895117262591786
40833332,3.6911627267729994
91182961,4.894337225274766
40792919,4.638986191860493
73224218,3.580385989992916
39364833,3.7596830985915917
60229432,1.6729454802927217
28939722,2.5845951557093794
32111113,3.801471847217681
19184339,3.0593401509618086
79469032,3.686217921750186
14179142,3.1549546436285394
98396400,4.202223320158181
42932202,4.441644670050818
52148899,3.0982513661202815
31333349,2.534204576043094
47437842,4.1161631419939635
73311129,5.404778982485425
21527923,3.933995464852624
3189724,2.338883572567879
38622626,4.757021103896154
99128160,3.2091076769691966
82812806,6.743838943331947
22482218,5.176212723658105
26928236,6.333109243697492
1821126,3.053810821331258
64440413,3.6095851105080135
6191394,2.6829587606371947
17723188,4.632913870246093
21303906,4.401697860962569
38349313,4.617272957247645
31337321,4.044964183381105
70213971,4.5403597122302415
12181299,3.021502086230892
88721801,3.5831731803514075
47928381,3.7021802457897977
79212321,4.029919614147907
29808291,3.9480687022901653
23942262,2.9990762124711865
15126216,4.561334394904476
87842910,4.637905117270849
31147728,2.191008771929825
81443426,2.5406024558710967
78838247,2.1284347345132866
13794632,4.385766143106537
13173921,4.135016778523509
14461833,3.890822656776821
12488432,3.800957598856593
49972727,3.283282653766439
28948393,2.447123717217811
63630263,3.862165551839494
10299922,3.234524421593862
9829717,3.7324791086351503
41342312,4.073278061224508
31672949,2.0418906250000215
44721623,5.019345428673082
23117964,3.377555125725356
27396229,3.9551337541328544
92297907,4.453713561470252
2223932,4.283027160493846
94692224,4.424361065796695
38418323,4.512105666156221
26299641,4.331185964912294
98791619,4.478829194120671
11191227,6.2911494252873705
21934492,4.7342757706331176
7199919,3.463800313643564
37299864,2.53184312459649
7199729,4.585407801418494
32823843,3.3430628019324264
73429218,3.07239706711791
24420089,4.742142193308559
21300180,4.189952111449743
80448092,4.4775695978789685
2954320,2.3518631178707445
32733111,3.531699288256285
73702441,5.0259861450693135
88279982,4.164831299353927
24170793,2.6722115997450864
27334231,4.2052085323145745
28927116,4.523034311699084
18688960,3.7667282608695616
82368316,3.894112287613908
92098338,3.483141486810574
38112191,3.572006369426751
24977282,5.342924687605571
13922793,3.648125188993072
12433426,3.2608855205425256
62862013,3.573311821648581
31624283,3.580984385607615
92998238,3.2582414414415166
84396591,3.6539429260450453
23042008,3.016618684730507
44764643,2.445886232481454
13903217,3.325948621889225
84364226,3.6071618357488218
91982673,4.5419710272168725
17213967,2.6900900321543926
27199811,2.8792807153966105
30188136,4.001975683890651
23384869,4.061115839243514
21422286,2.805508264462816
662122,3.4780639431616454
19171370,2.8687706342310992
13395472,3.502770748987916
29662280,3.951311773255849
76729222,4.1420175920836195
91109649,4.523496608892287
59919894,4.19938469493281
82162322,3.952547646830067
62561339,3.834673423423472
91842422,3.484481054365744
86801796,3.261489817792108
62762242,3.5383503325942516
43281697,3.8839223300971066
21929999,1.9355964467005191
31099992,3.1861634103020013
14928114,4.729808695652184
27369322,2.4931518349724735
22122588,4.365401220084507
24194221,3.728633276740286
30493166,4.297109111361079
21471621,4.425853357979049
81289222,3.3543218249075633
21443984,4.121547870097098
80997319,3.4364441369769145
89412673,4.347950191570945
21422993,3.290979345555899
24687640,4.390080572963343
93976344,3.367651991614253
43493112,4.1148656716417875
20119124,2.0971850484540946
86761901,3.995532141904567
60246906,4.021173767752788
34369299,3.450070285044931
66312174,3.407132672039729
24266821,4.022762836185853
57896893,2.7727522935780433
71279919,4.02058730158739
2487187,3.9637048192771847
2469253,4.4257523645744055
3292236,4.319709364908512
23270299,3.22767378874516
29613183,3.999112837285392
32216222,3.6813881961762656
32221919,3.753929889298908
39213245,3.00928380187417
93266694,2.503635312259057
20366216,3.4512961841308805
26092039,4.0126725219573505
54296822,2.925113362276926
84324122,5.168189518263664
19181626,3.484636456733337
31789212,2.8261146496815255
14291914,3.972376021798396
60432137,4.062576201641306
38224213,3.8088020499680124
33644223,2.8483689437255477
63094390,2.603581099751401
49163124,3.891982093238763
99296127,3.5916015132408865
54942746,3.4218273623467077
82895236,2.928432896890351
70497322,3.887353383458672
27912372,4.071946001018862
3971079,3.878717897271234
94916373,3.181976309226997
21746894,2.6625533078185746
37722493,2.7151072961373606
67794018,3.5070351502802213
81622439,3.3404313319531305
9477172,3.055872878918673
12999173,1.9734263354882748
99212378,4.54370238095239
82820838,2.893723544973576
49720298,5.4038979484481695
13383912,3.9402721291866665
37382241,3.2388433268858696
24992999,3.5390179003386955
81704381,4.462577720207288
62232811,3.7527559055118553
27591992,3.961121785815233
18799097,3.3312104646622838
42033492,2.2201566224038367
27223026,4.252188109161817
16984974,3.209598792062126
29229196,4.731900000000007
19910318,3.143307336799605
12297119,4.114740071036552
7329961,4.941454239191493
33292951,4.856358219418184
69292730,2.9788204815605206
31466797,4.475965708522477
18114238,2.6235636722606177
36391992,3.2977730931391753
1832672,3.111580838323436
73139789,3.827968511935046
33142221,3.3036690328305376
28994592,2.8638115734098823
97511283,3.6789060813242997
71966292,4.643158265773759
91943871,2.5699563437926902
99362879,4.367776542523669
17864429,3.3792177914111083
22383843,4.542180716809747
41401726,4.140787348586819
2673202,4.107142857142932
33339212,3.3097185981069654
36216693,3.964182406907731
2137271,4.008825938566546
26891299,3.872402995234878
73602291,3.92599493385873
46493081,3.6349926750659307
3310362,1.944809502465283
41831932,3.187069908814603
11142232,2.310373831775736
22110801,1.9869797651761592
89518293,4.9057762237762335
9977752,2.5749111549852013
70140981,5.21515368421055
69269662,4.178031352533768
2117899,4.981906403940875
41098379,3.754203633291115
72766314,4.060716550412216
33614249,3.0572283464567613
96299992,4.0184604810996944
1919297,2.9988902900379224
74317232,5.082623906705553
98011940,4.1023621227888265
13933928,3.3460117878192968
31939133,2.735535026943824
83179620,3.233712596970842
66352446,3.705507976490355
78892069,2.66649251247921
47293397,3.8284611673903224
62430699,2.7253772405168992
22111399,2.9218950819672216
22733930,3.516336734693921
39813240,1.7907545533391294
9931098,2.547368156705186
70727907,3.5231828703704027
92778290,4.1889343246592565
43860130,4.715105156038014
29392077,4.621306638566972
99620899,4.210423387096838
81122232,3.5877897211958967
13113427,2.903333333333342
13239422,5.3368532155130275
98728142,4.527211664482341
33902288,2.180942947702089
79512931,1.6355729741665097
16162677,5.0008274984085235
19817784,2.7849679046308924
24733682,3.0083556254918062
73143422,3.1228022598870417
14782814,3.5607900040306775
96996385,2.343871635610831
62232713,3.288377260981926
49992599,4.815146173688778
22734391,3.03067107269956
39846736,3.40201308139544
81690237,3.6076384274640025
23922122,3.7311081202333023
23924072,3.502000000000084
26903919,4.308041474654436
22912923,4.212501575299396
34249631,1.8988761467890305
38443117,3.733005008347307
22874123,4.627212047211993
32302677,3.795841784989884
62998991,3.714415281423206
33711149,2.657701209889533
29112437,3.290168260038292
92722392,2.5830149812734375
17188019,3.4426271660145447
94921096,3.018963337547454
97328390,5.32947245564895
23828696,5.255557136083486
44312196,3.6331300345224613
4163827,4.076357435197851
92864112,4.795747021081661
69760962,3.6088395706411736
16231279,3.8697709923664365
92332226,4.1489628482972165
8681863,3.9522785714286375
82437019,3.279831293417204
12630008,3.5997855816309343
33447913,2.934903664525859
33136271,3.169824561403606
63170208,3.356134154245025
27138011,4.317182153639728
83729493,5.028465727098034
26219759,3.428475694444516
23123242,3.504814814814823
96212016,2.3214548935152077
82138131,3.5181395348837303
64414218,2.42115992292875
1249922,2.4756314580941425
86032822,3.2855176674080306
13464763,4.763161214032363
91998975,3.125597484276749
98239231,3.5679466304839673
87252966,4.132466552315651
21232398,6.144016903914563
91246063,3.3500261233020283
29888211,2.9886885984677845
62737701,2.5618272425249375
12939339,3.0635042117930555
12339174,3.6812555441829087
41918911,4.138784530386763
31468122,4.708811188811246
16769742,3.3469666244191187
41297393,3.657739892839793
10481866,4.55217669654293
26217219,4.09527968596669
74297946,3.7834715596330666
93358421,4.790217898832731
29327989,3.7395623836127516
21298290,3.4180381700814393
22622988,3.5010086633663993
22981222,3.5044646680942657
18192827,3.2165688594415434
40232921,4.397332613390944
19892292,3.6934416890081145
99134013,4.524864029666263
52424961,3.7528934817170803
1324809,2.4677997320830887
18311272,5.675825729927037
12391621,4.086440677966109
31311322,2.8740522875817076
94479697,4.345082956259459
92222572,2.8827128263337163
9922479,4.772861163227056
62133712,3.2586102635229035
79076633,3.0318368061636116
71323483,4.433393665158382
16423227,2.6956045627376524
3482623,4.104875254582527
42099383,4.255717738037745
32492031,3.697558247903107
36131313,3.981879389682776
91642126,4.204881068752065
23998576,4.179625045504216
19632738,3.4929485981308455
20840969,5.252576228998182
36129395,3.250844901866959
46712302,3.741989174560221
989224,2.9505076868073066
32919293,1.785618305744916
33323011,3.3484835042972465
97718362,5.741068276823068
90132323,3.3114778887304017
62322612,5.362667429879847
23281292,5.025076923076941
38217691,4.097412067486467
93511904,3.889012801575677
23236721,5.19194857916107
99444311,3.546360667634247
82030203,4.658765227021077
81721893,2.605058099794966
88748412,2.931450816559074
92886943,3.979833080424889
31892297,4.064277777777852
6310318,4.776579102715487
11741971,4.38165225307239
393628,3.775101369863065
22724425,4.2849843749999845
47219292,4.700219239373665
26183339,4.605909728062809
19294224,4.596093279839533
12712167,5.404249084249088
49676925,3.1942990074442386
32368333,2.38524682651626
19244134,2.8136606696652007
76269772,3.0982161172161398
98263116,5.060383828045103
78959224,3.221244647445092
24582332,4.1255751099937195
18327920,4.037023102310249
42246036,3.210775435857444
91929771,3.475494601692493
82122781,3.825759299781254
7992225,3.4721002307946285
34904764,5.175735778091234
26651991,4.0498030791264314
87593822,3.7367446551028816
38990625,3.527813659985194
19179532,2.7128602150538597
91111990,4.472078152753127
26293842,3.3114046039797587
33023321,4.389372251099593
33191267,3.2576228592702643
29163862,3.9076146788991135
59322429,3.305233050847522
71933068,5.812088835534207
27294191,4.131758530183727
89716281,2.9426083707025654
41426349,2.736507679870685
88281272,3.2029109900090793
26326062,4.660019615535527
82293922,3.318970076548373
43812229,4.372673825503384
74224842,4.334157020634186
33334912,3.2161835493256423
93206211,4.007057249866223
63918964,3.8373625498008295
77912711,3.9507345971564205
93694288,1.0836318715256328
14698721,5.89280701754386
92291224,4.5328430335097805
91494127,2.3913852318259967
61983184,4.19645315487574
69994671,2.9190046925167334
3892161,4.7648757309942145
62694932,2.955692821369021
46430411,2.762025845686077
79823158,3.4793739424704007
72237684,3.9042750677507083
37639278,3.360839265642581
88634123,2.170384296378246
31241946,3.696005032149876
19224476,4.4159058171745125
36243721,4.270784431137764
96127249,2.907041294167752
24279223,3.3138357225881547
91326906,4.24600910470417
39275226,3.409201086956539
16384332,4.431936872309958
11965210,3.5197719594595163
6323362,3.9522838847385495
7826974,4.023487869324965
10839712,5.116745867768635
67249729,3.149499126383272
89312216,4.752764350453176
22274124,4.483125000000042
13621496,4.461312935708804
17634295,2.7305732921386987
44092631,4.974557103064072
24172866,4.24388746803074
42092201,3.7202507495230477
6411892,3.252019508670568
20382111,4.46330651060719
49193523,3.7720571428571565
99870697,3.472163429336958
76116993,3.1299277108434214
90391111,2.962351154313498
29999149,2.8871010928962697
23161199,3.4964588688946012
33473123,1.8690385831752498
91861737,3.8450283085633865
83932890,4.742038391224929
16748229,2.845331010453012
91113499,3.180450897974822
44225891,4.063586990843125
42211984,4.517411575562696
10491319,2.979406779661067
93752483,3.3991685701233827
68093675,3.869539154539191
82943782,6.408358565737071
24114298,2.7004707708225935
79498859,3.283497822931799
83081288,2.452024922118396
90781274,4.6625134973005675
91679271,3.5366840626254814
87063833,3.8851302460202795
36930286,3.0054611650485565
22642713,6.122077348066308
40489311,4.087985488689759
93231311,2.193093559003306
4647663,3.277949002217337
22736979,3.767866093806004
10862996,3.6192150487692194
23122113,3.554356310985255
98129768,3.085405328798233
21532699,2.3231738562091873
11113927,3.4459970126961217
99741214,3.872949806949857
43122939,3.659287842669878
36161992,3.971335030920392
12329128,2.6885302698760163
62921191,3.9699527707809152
82088131,2.7651183431953035
29643441,3.1281917017972796
97293381,3.0130412503203594
83212038,1.925617634220908
96891112,3.1153863636364196
92199231,4.112366239638316
38042602,3.9704550561797953
40396881,5.071014023732478
24122322,3.717647798742147
16921773,5.223173190984616
32371241,3.969233390119255
23023216,3.8146863863150764
47434632,4.736484374999995
66723925,3.9776304188097593
77421119,2.5424643584521545
94221313,3.5903231597845755
12062819,3.568153104925102
46334211,2.4863989747971003
27629329,3.7732955974843274
92123723,3.7205438813349994
20162826,3.3221700223713846
78139771,2.949525909592047
27927618,2.928520228672071
74212771,4.212869038607124
16982198,4.663830828381704
18918390,2.5368540772532397
99397129,4.039784449576642
46122619,3.284600694444514
76874421,3.7627641045059073
79229124,4.647326986451892
23212859,4.2251875000000085
37324782,4.033252747252782
37296298,5.610489731437642
16169272,4.55575426322697
18139479,3.6568999028183384
28806731,3.3897293868922
69392021,3.3902918524523753
83222261,4.0423957322987505
93329194,4.522407079646087
9732136,3.4783813276751485
31234496,3.6788925259138123
43624422,3.127933750289578
77926622,7.132249070631973
62833627,4.168157474020831
21272276,3.5366681184668987
42292720,5.315134426229544
91032223,5.008353576248323
13623131,2.773944223107618
69542322,2.744289740699075
27997124,4.946298593879264
21373921,3.9854566435872503
29009478,4.162285714285753
79942283,5.061776504298041
36448124,1.72671419902914
18890229,3.313963922294187
11080900,3.37960725075535
21264621,4.191491384432584
32315999,4.935671510347938
96627012,2.7852523098791857
84292617,3.849302325581425
29168921,3.510303967027342
1639181,3.763442758620731
48993438,3.141539099198737
41690327,4.470930665425787
93794214,5.349413369713506
89702282,3.742655303030357
18600927,2.0176942231076107
11437942,3.586516966067888
95146142,4.362726937269494
43122328,3.379880785413762
99227336,4.6334123624047745
80349245,2.9738311359026905
14892035,1.8182831114225915
4129902,4.861664823008863
49131298,3.716331083064328
36760922,2.3837706293706793
27227298,3.647145844223748
22479298,3.7299761431412137
14192248,4.301339886187271
92291192,3.142094017094111
23679671,4.0322268907563075
3262727,4.44254026845639
32139549,4.1868192844147964
72923422,4.286251993620448
93242363,3.0614662646061475
12124972,4.8800000000000585
78227293,2.8134653806407854
75718919,2.7240613158801126
19673227,3.248903714388785
92181638,5.045231168831216
12322222,3.0418272539573477
11273826,3.4809504862953333
33963817,3.154407158836701
62109739,4.566031993757391
11292796,4.3572796405116
92373072,4.095024027959858
47932922,4.350565181518189
36411371,3.4088342609771414
63197881,3.494643979057612
93815982,3.7197078301519926
29912413,3.0037043892120634
66191487,3.4196832984763237
42921287,3.6628945554790286
38295173,3.9194156056154763
91795218,2.8152107422604273
11093142,3.736378230227149
92260422,3.318505800464095
67746322,5.405569035239782
93096497,3.272441031267143
26999619,3.3524347826087335
17711292,2.3744954128440834
61348281,4.587017783857747
73399147,4.627920792079217
79973732,5.8388000000000195
83990222,4.5545111847556266
81339935,2.7290532319391776
76010062,3.30830443159925
12622221,3.130574008384403
67119202,3.223122028526211
29672992,3.8051202749141653
93699301,4.738655999999973
8292287,5.078886183810123
22133212,4.120999738288416
32630487,4.37153492382874
22217249,2.7487451307735555
93122691,3.3503589232303517
59282240,3.003345481049632
93486012,2.4709392898052687
32919073,4.0632678571428755
98412322,3.4380629408573045
80166002,3.3544850065189316
63242066,3.019071154665621
4277212,3.8638355625492435
11592349,3.40558903488905
11620148,5.047594936708886
62233221,5.425910095799559
13158927,3.43996896551729
74617219,3.9263307181653904
11270819,4.6374343909126905
72312771,2.3894494356139515
97979220,3.435710019006303
69198429,3.308134607395119
92817689,3.9033066971081305
13721809,3.640716738197479
97143911,3.763716577540155
39036218,3.3654042553192123
11391081,3.9559154295997097
93994272,3.850489486384037
23910031,2.592704000000009
4962462,3.220971571383952
21262962,3.6920816944024857
82697271,2.7478504043127225
22722973,3.4799461206896707
87629894,3.2197582232218864
62129215,4.01166666666667
30329328,3.3770606950563233
24861269,4.135783339047031
24783972,3.57168571428575
43362290,3.41022711308828
42289523,4.607061688311727
27823332,3.6815794979079626
43116291,3.585188000000037
6316840,4.487130584192448
43423232,2.915211389128611
39298367,4.411775811209482
32743726,3.0053327888934414
39281949,4.240733379026747
95429299,4.061582904630021
88792220,3.2552749490835335
92992739,3.364135612216373
89337612,4.117624903920079
44549432,3.2904003202562198
93722224,4.408771418155302
27940386,3.648485113835398
62993663,4.521577195172743
72232593,3.7460709413370017
69276260,3.094746268656739
46219126,3.3726032689450545
31632832,4.278720000000049
22832382,3.5638147138964826
93937427,3.4290287320425046
27282128,3.256970102632728
92376208,3.1200140016802327
21288934,3.612163378331577
41178238,2.3435280038296082
92317289,4.283358509567002
98927677,3.989400670578413
29249225,4.331433070866192
30129133,2.832381516587684
3122212,3.07199559794571
3292868,4.235384615384636
26329024,3.197902689634357
95247143,3.1294006466053723
93224213,3.9673710154453405
80847198,5.418433813892563
37249223,3.8774126534467097
26722727,2.6563422818792377
44842713,3.2973295774648244
21732179,5.358188698284598
92222822,3.720666358167529
83973121,3.0624079915878135
92434328,4.074555198285104
21999123,2.8606462682299947
69956840,3.103584099868639
17178413,4.015685203575003
76096428,3.8148267460747554
22782674,2.509705481319897
94222731,3.8481344183243373
93310237,4.6066964285714445
32294439,4.417176097303042
7679793,3.345420783645694
69170280,3.484251734390544
22274399,4.900707692307711
19936714,2.233591641271275
91289961,3.660445501730119
86143007,3.196308777429512
29168400,4.672977099236711
89895947,4.1100605693519325
96220899,3.845402726146233
71681989,4.715771144278616
19212958,3.71888303769404
63421019,3.462592263228108
49797922,3.3455578758950284
95816629,3.771256870648612
71212489,3.184864938608487
9291224,2.8981061224489797
22179028,2.961656787196261
37386940,2.6999677650430103
1264139,2.907628119130748
29772414,2.4259622752726595
23378314,4.047666919575187
43933320,2.0369374167776484
13261944,4.006569872958307
96211346,4.584166214014139
22432288,3.016449579831932
63239729,2.6252955665024893
12218222,3.593914163090135
19824123,3.654848160057246
36243926,2.9032788671023892
14973392,2.7320290275762154
10419432,4.061385229540942
97143271,2.2614852576468145
41187321,3.3618507845021326
89029622,3.9815058365759417
69134933,3.607461118116896
29993117,3.3112862259850746
971239,3.7333054522924987
32929619,4.333158927403628
41892939,4.3626418242492
74711147,3.911933295647287
21929286,3.4692161665646397
34643284,3.735242105263192
2998119,3.4391000000000482
31292391,4.504679159568492
28777723,2.901874340021126
8172333,3.32372956497653
94223124,3.770712337071911
29728926,3.757651663405157
25381839,2.73869088631382
48821922,4.047126405999004
61281924,5.091931355439244
29226816,4.800232558139564
34433849,4.2209483053748675
91122213,5.270511811023662
34301967,3.264447439353107
22733209,3.152178282009769
83909289,3.586114028507137
60943066,3.7106855707107247
91159147,3.5306699232379817
19142219,3.1935357262663953
96983288,3.353412148389764
92962982,4.774991166077743
18207299,3.66178975741244
23423115,3.30621129907437
62932771,3.5491376663255094
82232886,3.5713286713287
61112994,4.344911730090242
29982021,4.088149946062545
54318489,3.5778082679972143
24939322,4.063304856115156
63729623,3.741268712574884
12421447,3.59629245826139
21224958,3.4879823623730823
82609212,6.719509329647521
73819932,3.6571628498727895
91129491,4.18320241691847
82329499,3.5658484525080563
34782169,3.1734896277352123
59129892,3.0193327402135717
12994599,2.5951394139887465
31343949,2.9324621038126346
28490912,3.4443200000000243
12283326,3.1565538461538822
90149231,3.219593525179897
83291092,3.9232803030303276
21991618,5.037410037878808
81629113,2.653473033321904
67221614,2.5545892243026773
92613130,6.15016222479723
72991813,5.149969153112728
71239883,5.655536654516032
68882322,2.894703869439406
93817717,4.586491228070214
1892981,2.807570700046381
90123122,2.611764166093217
92339481,4.531766233766263
67627209,4.010504694835677
83978161,5.666323529411756
82498926,3.9457478991597075
36723382,5.1858802395209835
27144773,3.018367439745373
69661149,3.9953488372092885
25062739,3.463091236494586
92421112,2.53260567823348
42972297,2.63884404173533
73616189,3.2722848438690995
77241617,4.264223027375237
92831381,1.9015258426966923
77632524,4.846519083969465
20962997,2.0685686793360962
32397223,4.005322503583463
79683267,3.153423423423457
38024387,3.3798955512573436
12427227,3.70696040868455
19943927,4.357470355731291
82051792,3.0202508474576306
22330468,2.954280423280467
80948392,3.6039664600802386
20621028,2.6678798283262166
31242239,3.208459339263096
91790972,2.280868800562851
29021312,3.341153256705061
44223728,3.1517196878751923
32712966,4.54953468332617
11519928,3.801719338938869
91794726,2.7976060070671864
47617066,3.480483383685779
84727041,5.900705882352939
39676416,3.3636614509246585
92960121,2.5413613138687383
24287011,2.59180282661158
26199322,4.675805907173034
18925704,3.2932065622669735
93336825,4.167275415896522
79967758,2.383739767341673
83244249,4.261945126945174
70732272,2.959450980392193
28942942,3.680244604316595
21093423,3.6403242052250806
